ticker,year,total_assets,current_assets,total_liabilities,current_liabilities,total_equity,retained_earnings,net_revenue,profit_after_tax,ebit,interest_expense,operating_cash_flow,market_cap,current_ratio,working_capital,working_capital_to_assets,ocf_to_current_liabilities,cash_ratio,ocf_to_total_debt,roa,roe,operating_margin,ebit_to_assets,debt_ratio,equity_multiplier,ebit_to_interest,icr,company_size,revenue_growth,assets_growth,altman_x1,altman_x2,altman_x3,altman_x4,altman_z_score,springate_s_score,springate_distressed,zmijewski_x_score,zmijewski_distressed,distress_label,distress_label_next_year
SDU,2024,1188416874000,980489469000,834557408000,824925275000,353859466000,26253185000,82881861000,1259568000,12986531000,15117499000,42348268000,707718932000,1.1885797401467666,155564194000,0.1309003577813554,0.0513358837259532,1.1885797401467666,0.050743385169256,0.0010598705113976,0.0035595147820632,0.1566872515085055,0.0109275888655885,0.7022429807741016,3.358443077512585,0.859039646703466,0.859039646703466,27.803643179356985,-0.0220843047524184,-0.0130257834898527,0.1309003577813554,0.0220908887902579,0.0109275888655885,0.8480170749380012,1.894573970363589,0.1945666989958438,1,-0.3067387458494962,0,1,0
SDV,2022,385950892000,97084310000,233150528000,145062840000,152800364000,62513327000,511272836000,29525931000,34976287000,7931112000,36642532000,305600728000,0.669256923413329,-47978530000,-0.124312525231837,0.2525976466474805,0.669256923413329,0.1571625520830903,0.0765017819935495,0.1932320724052725,0.0684102196268451,0.0906236718841421,0.6040937664162724,2.5258506059579804,4.410010475201964,4.410010475201964,26.67897597551981,0.0,0.0,-0.124312525231837,0.1619722309127348,0.0906236718841421,1.3107443102166167,1.697811908043548,0.8031054443975767,1,-1.2036005780918733,0,0,0
SDV,2023,439353483000,116465064000,295058556000,190622298000,144294927000,45341416000,463896401000,15713086000,18889297000,6640130000,43808045000,288589854000,0.6109729303546639,-74157234000,-0.168787176770828,0.2298159525912335,0.6109729303546639,0.1484723764458469,0.0357641093287975,0.1088956231981738,0.04071878324402,0.0429933930898187,0.6715744097105519,3.044829725718632,2.8447179497991755,2.8447179497991755,26.80857012647719,-0.0926637045117726,0.1383662846930278,-0.168787176770828,0.1032003108075963,0.0429933930898187,0.978076548303856,0.5450851108987631,0.4228943323144443,1,-0.6354082483508618,0,0,0
SDV,2024,411048095000,150635937000,258082950000,152204155000,152965146000,52489128000,508294578000,22215232000,27928313000,6303856000,12985128000,305930292000,0.9896966150497007,-1568218000,-0.0038151691227275,0.0853138864704449,0.9896966150497007,0.0503137770240149,0.0540453350112229,0.1452306788894249,0.0549451326234685,0.0679441489687478,0.6278655786009664,2.687201011137531,4.430353897677866,4.430353897677866,26.741976064061124,0.0957070951710186,-0.0644250907190372,-0.0038151691227275,0.1276958308248576,0.0679441489687478,1.185395207238603,2.092510547714461,0.7930613424365244,1,-0.968328995985194,0,0,0
SDY,2022,56383924000,47942487000,66438933000,66371531000,-10055009000,-69369454000,53016935000,-2517729000,-1139736000,3999820000,3407439000,-20110018000,0.722335107803977,-18429044000,-0.326849262921112,0.051338863947556,0.722335107803977,0.0512867808999882,-0.0446533128840057,0.250395499397365,-0.0214975837437603,-0.0202138467695153,1.1783311321148917,-5.60754585102808,-0.2849468226070173,-0.2849468226070173,24.755449919359105,0.0,0.0,-0.326849262921112,-1.2303055388624602,-0.0202138467695153,-0.3026842408802682,-6.6085827246695406,-0.0737052740926135,1,2.614538020601692,1,1,1
SDY,2023,53692010000,46391849000,66884078000,66846676000,-13192068000,-72506513000,39127263000,-3137059000,-1278215000,3807269000,4474978000,-26384136000,0.6940038275052001,-20454827000,-0.380965938879919,0.066943912065276,0.6940038275052001,0.0669064766056878,-0.0584269242295082,0.2377988803574997,-0.0326681424151748,-0.0238064285542672,1.245698903803378,-4.0700222285088286,-0.3357301519803302,-0.3357301519803302,24.70653003781927,-0.261985571214179,-0.0477425799594933,-0.380965938879919,-1.3504153225032924,-0.0238064285542672,-0.3944755880465303,-7.475669077746534,-0.2241972484575917,1,3.0606288954020213,1,1,1
SDY,2024,46010753000,39691441000,59976957000,59909555000,-13966204000,-73280649000,41912270000,-774136000,-614126000,3400153000,6598923000,-27932408000,0.6625227144484716,-20218114000,-0.4394214978398637,0.1101480890652584,0.6625227144484716,0.1100243048342716,-0.0168251104258171,0.0554292347441008,-0.0146526542227371,-0.0133474451070166,1.303542174152203,-3.294435123531061,-0.1806171663451615,-0.1806171663451615,24.552140966987256,0.0711781705763574,-0.1430614536501799,-0.4394214978398637,-1.5926852794606512,-0.0133474451070166,-0.4657189927124845,-8.653458810338488,-0.1734351854013084,1,3.203253298725941,1,1,1
SEA,2022,2686458278000,946201383000,579995868000,554495829000,2106462409000,753380609000,982210517000,233589278000,225367080000,4939676000,-48285083000,4212924818000,1.706417494080014,391705554000,0.1458074213203917,-0.0870792537557572,1.706417494080014,-0.0832507361931757,0.086950644241496,0.110891738206186,0.2294488565326571,0.08389003538435,0.2158961011044594,1.2753411912417374,45.62385873081554,45.62385873081554,28.61924481675088,0.0,0.0,0.1458074213203917,0.2804363705067003,0.08389003538435,7.263715227019514,10.061361277866933,0.8163384378452047,1,-3.4674957927676324,0,0,0
SEA,2023,2573370517000,678896737000,249846065000,220083182000,2323524453000,974105309000,701189629000,229521197000,236138822000,5589992000,40839355000,4647048906000,3.084727923463048,458813555000,0.1782928466651116,0.1855632703456641,3.084727923463048,0.1634580676705875,0.0891908862263537,0.0987814854729226,0.3367688457354522,0.0917624650006822,0.0970890368679855,1.1075289152551906,42.24314131397684,42.24314131397684,28.576237640804127,-0.2861106485179286,-0.0420954838294347,0.1782928466651116,0.3785328628601833,0.0917624650006822,18.59964817136504,22.5498925517852,1.2657291086130185,0,-4.160290389564926,0,0,0
SEA,2024,2587032315000,582364160000,171505537000,153945426000,2415526778000,1076282263000,601221505000,167709338000,170677507000,4575329000,74154798000,4831053556000,3.7829260351002567,428418734000,0.1656023898565024,0.4816953639142224,3.7829260351002567,0.4323755331584425,0.0648269204167246,0.069429715922611,0.2838845676353509,0.0659742462474806,0.0662943156935401,1.0710012981690076,37.30387628955207,37.30387628955207,28.581532510357093,-0.1425693134431684,0.005308912148386,0.1656023898565024,0.4160296942405994,0.0659742462474806,28.168499049683746,32.462879417634014,1.1781894900060124,0,-4.228975246562484,0,0,0
SEB,2022,736723229000,166029085000,87238741000,63510388000,649484488000,174529151000,376924360000,213728344000,250160556000,6106584000,229588085000,1298968976000,2.61420360083456,102518697000,0.1391549675163018,3.61496901892648,2.61420360083456,2.6317216682436992,0.2901066989432472,0.3290738238539732,0.6636890117688334,0.3395583933732596,0.1184145382770332,1.1343199762455296,40.96571110787963,40.96571110787963,27.32547812129052,0.0,0.0,0.1391549675163018,0.2368992100831396,0.3395583933732596,14.889817999551369,19.60128931477521,3.926632042910053,0,-4.940974091468862,0,0,0
SEB,2023,708887127000,170185359000,62821999000,57779404000,646065127000,167406858000,311283154000,175373016000,207506069000,1539843000,196094903000,1292130254000,2.9454329262378685,112405955000,0.1585667883062009,3.393854720273681,2.9454329262378685,3.1214368552646663,0.247392016754735,0.2714478907325391,0.6666151583647858,0.2927208875666323,0.0886205950245729,1.0972378749054503,134.75793895871203,134.75793895871203,27.28696215052274,-0.1741495455480776,-0.0377836627165721,0.1585667883062009,0.2361544618654078,0.2927208875666323,20.56811745197729,25.37366936599384,3.590324843820068,0,-4.919908415461194,0,0,0
SEB,2024,696969657000,192682928000,39677126000,39677126000,657292530000,177596207000,255792104000,133527560000,156785244000,456064000,168652417000,1314585060000,4.856272301577488,153005802000,0.219530076328703,4.25062079849231,4.856272301577488,4.25062079849231,0.1915830318564356,0.2031478434723729,0.6129401242190025,0.2249527542918557,0.0569280536125262,1.0603644879396392,343.77903978389,343.77903978389,27.27000771304339,-0.1782655093503711,-0.0168115198401677,0.219530076328703,0.2548119637868252,0.2249527542918557,33.132063547143005,38.571153536002775,3.663945051385834,0,-4.857058826968871,0,0,0
SED,2022,491384039000,379408807000,214511746000,214511746000,276872293000,31467207000,907369481000,37912298000,51054478000,4664860000,0,553744586000,1.768708772712148,164897061000,0.3355767544578305,0.0,1.768708772712148,0.0,0.0771541095985822,0.136930631769644,0.0562664703509021,0.1038993413459243,0.4365460189479211,1.7747678313192574,10.944482363886593,10.944482363886593,26.920491815838503,0.0,0.0,0.3355767544578305,0.0640379102749,0.1038993413459243,2.5814184832563902,5.818840078003364,1.5459679924422884,0,-2.165956020281318,0,0,0
SED,2023,533248295000,428718041000,236089840000,236089840000,297158455000,34193862000,1041163850000,41197424000,57891267000,4583836000,0,594316910000,1.815910591493476,192628201000,0.3612354747425868,0.0,1.815910591493476,0.0,0.0772574884651061,0.1386378994331492,0.0556024558478475,0.1085634357255657,0.4427390433569037,1.7944914103150793,12.629436786132835,12.629436786132835,27.00225299691817,0.1474530186452236,0.0851966133967163,0.3612354747425868,0.0641237155760619,0.1085634357255657,2.5173336980532497,5.951494698121046,1.6353830754888263,0,-2.1313097933246,0,0,0
SED,2024,607018318000,506663218000,273149526000,273149526000,333868792000,50618037000,1331233538000,60985587000,78466686000,3308853000,0,667737584000,1.8548932718997289,233513692000,0.3846896956411124,0.0,1.8548932718997289,0.0,0.1004674573922825,0.1826633350025719,0.0589428404259448,0.1292657629485244,0.4499856394778518,1.8181343466208129,23.714164999170407,23.714164999170407,27.131824805474785,0.2786013824817295,0.1383408511413992,0.3846896956411124,0.0833879892896411,0.1292657629485244,2.4445862812882933,6.230890770856719,1.851904986876264,0,-2.194604986329115,0,0,0
SEP,2022,618782173000,237073256000,516158679000,258320599000,102623494000,16017406000,1361335754000,16017406000,16272144000,33118369000,71578075000,205246988000,0.9177481661073416,-21247343000,-0.0343373547705615,0.2770900782867881,0.9177481661073416,0.1386745547680697,0.0258853708120644,0.1560793281897028,0.011953071791575,0.0262970471840015,0.8341524716162112,6.029634627330073,0.4913328914234877,0.4913328914234877,27.151019146245204,0.0,0.0,-0.0343373547705615,0.0258853708120644,0.0262970471840015,0.3976431984010095,0.4533747769499965,0.8823326292732205,0,0.3345139268936847,1,1,1
SEP,2023,593495179000,207066287000,489537602000,167765841000,103957576000,17031140000,1435537720000,17031140000,25119596000,37719989000,89528246000,207915152000,1.2342577354587934,39300446000,0.0662186440439476,0.5336500295074967,1.2342577354587934,0.1828832874823781,0.028696340935231,0.1638277906749191,0.017498387990808,0.0423248526505722,0.8248383800266724,5.709013251713372,0.6659491867826367,0.6659491867826367,27.109294927963983,0.0545067341263703,-0.0408657442043017,0.0662186440439476,0.028696340935231,0.0423248526505722,0.4247174295714264,1.2583206872389934,1.1160861911858182,0,0.2675082010016579,1,1,1
